City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Sistranda,NO,2022-04-16 18:00:05,63.7256,8.834,48.16,84,54,7.94
296,Cayenne,GF,2022-04-16 18:00:07,4.9333,-52.3333,84.24,1,100,11.5
297,Isakly,RU,2022-04-16 18:00:08,54.1333,51.5333,38.12,73,81,5.77
298,Kampong Cham,KH,2022-04-16 18:00:11,11.9934,105.4635,77.72,87,94,4.65
299,Saldanha,ZA,2022-04-16 18:00:12,-33.0117,17.9442,62.37,63,0,11.18
300,Vrangel,RU,2022-04-16 18:00:14,42.7297,133.0839,42.96,60,91,6.53
301,Aberdeen,GB,2022-04-16 18:00:16,57.1437,-2.0981,56.5,95,75,9.22
302,Hamilton,US,2022-04-16 18:00:17,39.1834,-84.5333,59.65,72,97,8.01
303,Benton Harbor,US,2022-04-16 18:00:18,42.1167,-86.4542,45.84,64,40,14.97
304,Yuzhno-Kurilsk,RU,2022-04-16 18:00:19,44.0306,145.8556,30.74,82,6,7.85
305,Coachella,US,2022-04-16 18:00:20,33.6803,-116.1739,82.2,23,0,8.99
306,Seoul,KR,2022-04-16 17:57:43,37.5683,126.9778,45.97,81,0,3.44
307,Jacareacanga,BR,2022-04-16 18:00:21,-6.2222,-57.7528,81.9,88,100,3.22
308,Klaksvik,FO,2022-04-16 18:00:22,62.2266,-6.589,47.32,91,97,19.71
309,Homer,US,2022-04-16 18:00:22,59.6425,-151.5483,41.81,52,100,3.89
310,Santa Isabel Do Rio Negro,BR,2022-04-16 18:00:23,-0.4139,-65.0192,87.94,56,95,3.0
311,Sharlyk,RU,2022-04-16 18:00:23,52.9167,54.75,40.35,72,16,6.33
312,Peniche,PT,2022-04-16 18:00:24,39.3558,-9.3811,67.28,85,60,14.5
313,Atambua,ID,2022-04-16 18:00:25,-9.1061,124.8925,73.22,91,98,3.78
314,Smithers,CA,2022-04-16 18:00:25,54.7804,-127.1743,40.5,39,14,1.9
315,Grindavik,IS,2022-04-16 18:01:26,63.8424,-22.4338,48.67,100,75,18.41
316,Ixtapa,MX,2022-04-16 18:01:26,20.7,-105.2,96.06,16,93,6.26
317,Pemangkat,ID,2022-04-16 18:01:26,1.1667,108.9667,78.37,86,99,3.74
318,Khasan,RU,2022-04-16 18:01:27,42.4308,130.6434,45.59,44,52,5.14
319,Alta Floresta,BR,2022-04-16 18:01:27,-9.8756,-56.0861,81.84,82,91,2.51
320,Rockland,US,2022-04-16 17:56:34,41.1668,-74.0496,70.65,41,100,3.0
321,Ostrovnoy,RU,2022-04-16 18:01:28,68.0531,39.5131,30.88,84,100,8.55
322,Bodden Town,KY,2022-04-16 18:01:28,19.2833,-81.25,80.49,70,3,6.06
323,Binzhou,CN,2022-04-16 18:01:29,37.3667,118.0167,49.68,30,1,7.67
324,Wajima,JP,2022-04-16 18:01:29,37.4,136.9,45.86,60,0,4.18
325,Pushkino,RU,2022-04-16 18:01:29,56.0172,37.8667,37.69,72,100,11.86
326,Cortes,ES,2022-04-16 18:01:30,41.9395,-1.4396,73.45,42,0,24.2
327,Sobolevo,RU,2022-04-16 18:01:30,54.4299,31.8996,35.02,92,100,17.29
328,Port-Cartier,CA,2022-04-16 17:59:21,50.0334,-66.8654,39.74,84,77,12.86
329,Jinxiang,CN,2022-04-16 18:01:31,27.4327,120.6062,57.31,61,91,6.53
330,Correntina,BR,2022-04-16 18:01:31,-13.3433,-44.6367,78.73,80,87,4.05
331,Eyl,SO,2022-04-16 18:01:32,7.9803,49.8164,82.31,74,31,11.23
332,Yabelo,ET,2022-04-16 18:01:32,4.8833,38.0833,61.93,79,100,2.46
333,Fortuna,US,2022-04-16 18:01:33,40.5982,-124.1573,49.98,76,75,11.5
334,Lompoc,US,2022-04-16 18:01:33,34.6391,-120.4579,64.78,81,100,13.0
335,Riberalta,BO,2022-04-16 18:01:33,-10.9833,-66.1,81.75,64,100,3.62
336,The Pas,CA,2022-04-16 18:01:34,53.8251,-101.2541,25.84,70,100,3.18
337,Shingu,JP,2022-04-16 18:01:34,33.7333,135.9833,51.06,56,83,4.9
338,Grand Gaube,MU,2022-04-16 18:01:35,-20.0064,57.6608,79.2,81,15,5.99
339,Gualaquiza,EC,2022-04-16 18:01:35,-3.4,-78.55,78.03,66,96,3.69
340,Troitskoye,RU,2022-04-16 18:01:36,52.9821,84.6757,51.44,57,16,4.65
341,Bethanien,NA,2022-04-16 18:01:36,-26.502,17.1583,71.82,30,5,10.58
342,Vao,NC,2022-04-16 18:01:36,-22.6667,167.4833,76.96,71,2,10.67
343,Puerto Ayacucho,VE,2022-04-16 18:01:37,5.6639,-67.6236,81.23,74,100,6.49
344,Najran,SA,2022-04-16 18:01:37,17.4924,44.1277,78.87,34,72,7.27
345,Mahajanga,MG,2022-04-16 18:01:37,-15.7167,46.3167,84.13,64,2,8.08
346,Fos-Sur-Mer,FR,2022-04-16 18:01:38,43.4377,4.9446,75.76,38,0,11.5
347,Manokwari,ID,2022-04-16 18:01:38,-0.8667,134.0833,78.03,81,61,2.21
348,La Rioja,ES,2022-04-16 18:01:39,42.25,-2.5,62.38,60,0,8.66
349,Gizo,SB,2022-04-16 18:01:39,-8.103,156.8419,81.63,74,100,8.01
350,Umm Bab,QA,2022-04-16 18:01:40,25.2142,50.8072,77.59,64,62,12.66
351,Kupang,ID,2022-04-16 18:01:10,-10.1667,123.5833,77.99,84,77,7.74
352,Merauke,ID,2022-04-16 18:01:40,-8.4667,140.3333,76.98,90,91,8.52
353,Sandusky,US,2022-04-16 18:01:41,41.3501,-83.1332,53.56,48,57,8.99
354,Brownwood,US,2022-04-16 17:59:38,31.7093,-98.9912,75.2,40,75,11.5
355,Labrea,BR,2022-04-16 18:01:41,-7.2586,-64.7981,81.41,80,100,1.5
356,Guaruja,BR,2022-04-16 18:01:42,-23.9931,-46.2564,75.88,26,2,8.01
357,Miramar,US,2022-04-16 18:01:42,25.9873,-80.2323,86.02,68,75,14.97
358,Ndjole,GA,2022-04-16 18:02:42,-0.1783,10.7649,77.72,93,94,1.45
359,Noumea,NC,2022-04-16 18:01:51,-22.2763,166.4572,75.0,99,0,7.52
360,Denpasar,ID,2022-04-16 18:00:18,-8.65,115.2167,80.26,88,20,1.14
361,Zhigalovo,RU,2022-04-16 18:02:43,54.8097,105.1578,31.28,97,88,3.15
362,Batagay-Alyta,RU,2022-04-16 18:02:43,67.8006,130.4114,-8.75,99,97,5.73
363,Kulhudhuffushi,MV,2022-04-16 18:02:44,6.6221,73.07,84.6,71,17,7.7
364,Beringovskiy,RU,2022-04-16 18:02:44,63.05,179.3167,29.86,96,100,20.71
365,Semenivka,UA,2022-04-16 18:02:44,52.1783,32.5818,37.45,95,100,9.64
366,Singaparna,ID,2022-04-16 18:02:45,-7.3515,108.111,71.85,97,88,0.4
367,Inuvik,CA,2022-04-16 18:02:45,68.3499,-133.7218,3.04,87,27,4.45
368,Constitucion,CL,2022-04-16 17:58:11,-35.3333,-72.4167,63.3,59,1,8.68
369,Bima,ID,2022-04-16 18:02:46,-8.4667,118.7167,76.62,91,85,1.34
370,Yazd,IR,2022-04-16 18:02:46,31.8972,54.3675,75.31,25,75,9.22
371,Waw,SS,2022-04-16 18:00:09,7.7029,27.9953,90.39,36,89,9.01
372,Brighton,GB,2022-04-16 17:58:38,50.8284,-0.1395,62.1,66,0,10.36
373,Llanes,ES,2022-04-16 18:02:47,43.4198,-4.7549,61.63,80,4,8.88
374,Bukama,CD,2022-04-16 18:02:47,-9.2,25.85,71.58,96,91,2.86
375,Bac Lieu,VN,2022-04-16 18:00:47,9.285,105.7244,81.39,79,30,7.58
376,Chama,CH,2022-04-16 18:02:48,47.1821,8.4636,53.82,58,17,8.05
377,Baykit,RU,2022-04-16 18:02:48,61.67,96.37,37.45,98,100,2.93
378,Tiznit,MA,2022-04-16 18:02:49,29.5833,-9.5,82.24,16,38,4.94
379,Luanda,AO,2022-04-16 17:59:03,-8.8368,13.2343,78.64,87,78,12.03
380,Olafsvik,IS,2022-04-16 18:02:49,64.8945,-23.7142,43.97,97,100,10.78
381,Kaeo,NZ,2022-04-16 18:02:49,-35.1,173.7833,59.32,96,100,11.54
382,Tecpan,GT,2022-04-16 18:02:50,14.7623,-90.9947,74.89,26,45,4.05
383,Mbandaka,CD,2022-04-16 18:02:50,0.0487,18.2603,76.3,83,91,5.23
384,Valparaiso,CL,2022-04-16 18:00:27,-33.0393,-71.6273,59.47,71,0,10.04
385,Almeirim,BR,2022-04-16 18:02:51,-1.5233,-52.5817,87.06,59,86,3.33
386,Estelle,US,2022-04-16 18:02:51,29.8458,-90.1067,87.01,63,75,11.5
387,Hit,IQ,2022-04-16 18:02:52,33.6416,42.8251,72.25,13,0,10.33
388,Kardamaina,GR,2022-04-16 18:02:52,36.7814,27.1425,63.88,67,40,3.44
389,Laurinburg,US,2022-04-16 18:02:53,34.7741,-79.4628,73.87,75,40,10.36
390,Fort Nelson,CA,2022-04-16 18:02:53,58.8053,-122.7002,16.7,78,100,8.52
391,Saint-Joseph,RE,2022-04-16 18:01:01,-21.3667,55.6167,75.58,80,45,14.61
392,Vieksniai,LT,2022-04-16 18:02:53,56.2333,22.5167,38.01,57,76,7.58
393,Emba,KZ,2022-04-16 17:58:15,48.8264,58.1442,49.71,74,61,4.88
394,Praia Da Vitoria,PT,2022-04-16 18:02:54,38.7333,-27.0667,60.28,73,74,6.13
395,Varna,BG,2022-04-16 18:02:54,43.2167,27.9167,64.24,81,100,1.14
396,Tilichiki,RU,2022-04-16 18:02:55,60.4667,166.1,17.78,93,88,5.86
397,Ca Mau,VN,2022-04-16 18:02:55,9.1769,105.15,78.55,88,40,3.98
398,Lasa,IT,2022-04-16 18:02:56,46.6166,10.7002,41.38,87,14,7.45
399,Phoenixville,US,2022-04-16 18:02:56,40.1304,-75.5149,74.59,41,20,6.91
400,Maningrida,AU,2022-04-16 18:02:56,-12.0667,134.2667,75.18,88,78,8.63
401,Myitkyina,MM,2022-04-16 18:02:57,25.3833,97.4,73.69,68,74,4.18
402,Henties Bay,NA,2022-04-16 18:02:57,-22.116,14.2845,61.09,80,12,7.07
403,Aguascalientes,MX,2022-04-16 17:59:24,21.8833,-102.3,83.98,10,60,4.7
404,Nelson Bay,AU,2022-04-16 18:02:58,-32.7167,152.15,62.01,95,5,4.79
405,Meulaboh,ID,2022-04-16 18:02:58,4.1363,96.1285,79.29,83,42,0.43
406,Manavalakurichi,IN,2022-04-16 18:04:09,8.1333,77.3,82.81,80,30,7.0
407,Hidalgo,MX,2022-04-16 18:04:09,20.5,-99.0,84.87,23,7,5.32
408,Colares,PT,2022-04-16 18:04:10,38.7992,-9.4469,74.39,59,20,8.05
409,Natitingou,BJ,2022-04-16 18:04:10,10.3042,1.3796,79.99,51,98,4.27
410,Chodavaram,IN,2022-04-16 18:04:11,17.8333,82.95,84.04,74,100,3.4
411,Srednekolymsk,RU,2022-04-16 18:04:12,67.45,153.6833,-6.66,100,96,2.13
412,Itaituba,BR,2022-04-16 18:02:23,-4.2761,-55.9836,89.01,58,100,1.39
413,Axim,GH,2022-04-16 18:04:12,4.8699,-2.2405,76.23,93,100,10.33
414,Sibolga,ID,2022-04-16 18:04:13,1.7427,98.7792,78.04,86,75,2.98
415,Hobyo,SO,2022-04-16 18:04:13,5.3505,48.5268,83.35,73,66,15.32
416,Mopti,ML,2022-04-16 18:02:13,14.6667,-4.0,92.73,22,100,11.9
417,Parnarama,BR,2022-04-16 18:04:14,-5.6817,-43.0933,88.0,65,66,1.07
418,Salinopolis,BR,2022-04-16 18:04:14,-0.6136,-47.3561,80.65,85,69,7.47
419,Yayva,RU,2022-04-16 18:04:15,59.3303,57.2641,30.18,95,91,5.21
420,Port Blair,IN,2022-04-16 18:04:15,11.6667,92.75,83.75,64,29,2.82
421,Torrington,US,2022-04-16 18:03:39,41.8007,-73.1212,66.85,48,100,5.99
422,Haines Junction,CA,2022-04-16 18:04:16,60.7522,-137.5108,25.32,76,100,0.78
423,Namibe,AO,2022-04-16 18:04:16,-15.1961,12.1522,73.44,75,68,10.67
424,Basco,PH,2022-04-16 18:04:17,20.4487,121.9702,75.85,77,71,18.01
425,Palmer,US,2022-04-16 18:04:17,42.1584,-72.3287,67.37,44,100,11.01
426,Patan,NP,2022-04-16 18:04:18,27.6667,85.3333,64.78,45,20,3.44
427,Acapulco,MX,2022-04-16 18:02:01,16.8634,-99.8901,87.33,51,32,10.25
428,Qaqortoq,GL,2022-04-16 17:59:44,60.7167,-46.0333,33.53,70,3,4.5
429,Ariquemes,BR,2022-04-16 18:00:27,-9.9133,-63.0408,82.72,82,61,3.02
430,Stratonion,GR,2022-04-16 18:04:18,40.5141,23.8247,61.77,67,100,1.1
431,Kamarion,GR,2022-04-16 18:04:19,36.8,25.8167,62.1,76,29,13.62
432,North Myrtle Beach,US,2022-04-16 18:01:56,33.816,-78.68,71.35,92,100,1.99
433,Touros,BR,2022-04-16 18:02:23,-5.1989,-35.4608,85.77,65,83,9.31
434,Diez,DE,2022-04-16 18:04:19,50.3667,8.0167,56.12,57,17,8.79
435,Necochea,AR,2022-04-16 18:04:20,-38.5473,-58.7368,69.57,47,24,4.38
436,Chernyshevskiy,RU,2022-04-16 18:04:20,63.0128,112.4714,22.23,93,100,6.08
437,Porto Velho,BR,2022-04-16 18:04:21,-8.7619,-63.9039,80.65,83,40,3.44
438,Tiarei,PF,2022-04-16 18:04:21,-17.5333,-149.3333,82.42,75,7,16.93
439,Palana,RU,2022-04-16 18:04:21,59.1167,159.9667,12.56,96,99,5.99
440,Minot,US,2022-04-16 17:59:43,48.2325,-101.2963,24.85,73,34,3.74
441,Presidente Dutra,BR,2022-04-16 18:04:22,-5.29,-44.49,85.41,72,52,2.24
442,Filingue,NE,2022-04-16 18:04:22,14.3521,3.3168,94.59,24,95,8.05
443,Meadow Lake,US,2022-04-16 18:04:23,34.8014,-106.5436,72.41,8,66,7.47
444,Khovu-Aksy,RU,2022-04-16 18:04:23,51.1333,93.6,37.8,48,39,4.29
445,Bakel,SN,2022-04-16 18:04:23,14.905,-12.4568,105.22,8,13,8.79
446,Sao Filipe,CV,2022-04-16 18:04:24,14.8961,-24.4956,72.1,77,5,14.23
447,Kailua,US,2022-04-16 17:59:25,21.4022,-157.7394,74.48,88,100,3.0
448,Ternovka,RU,2022-04-16 18:04:24,51.678,41.6375,53.04,74,100,13.76
449,Kananga,CD,2022-04-16 18:04:25,-5.8958,22.4178,72.32,88,96,2.13
450,Batsfjord,NO,2022-04-16 18:04:25,70.6345,29.7185,38.98,87,100,26.46
451,Manzhouli,CN,2022-04-16 18:04:25,49.6,117.4333,31.28,47,53,4.99
452,Mikhaylovskoye,RU,2022-04-16 18:04:26,51.8239,79.7172,54.32,32,4,9.82
453,Micheweni,TZ,2022-04-16 18:05:26,-4.9667,39.8333,76.96,87,100,5.77
454,Dukat,RU,2022-04-16 18:05:27,62.55,155.55,0.72,99,100,4.45
455,Magnitka,RU,2022-04-16 18:05:27,55.3475,59.6961,31.57,89,99,9.01
456,Whitianga,NZ,2022-04-16 18:05:27,-36.8333,175.7,58.32,82,95,8.93
457,Nemuro,JP,2022-04-16 18:05:28,43.3236,145.575,32.16,70,4,5.53
458,Neuquen,AR,2022-04-16 18:04:15,-38.9516,-68.0591,71.49,33,0,8.05
459,Naliya,IN,2022-04-16 18:05:28,23.2667,68.8333,80.24,79,0,12.88
460,Belmonte,BR,2022-04-16 18:05:29,-15.8631,-38.8828,75.31,93,100,13.04
461,Eureka,US,2022-04-16 18:05:29,40.8021,-124.1637,50.58,65,67,5.99
462,Valley City,US,2022-04-16 18:03:58,46.9233,-98.0032,25.32,54,0,10.36
463,Nishihara,JP,2022-04-16 18:05:29,26.1842,127.7558,65.48,69,0,8.05
464,Sitka,US,2022-04-16 18:03:14,57.0531,-135.33,39.09,70,40,3.44
465,Owando,CG,2022-04-16 18:05:30,-0.4819,15.8999,80.76,66,94,1.97
466,Caravelas,BR,2022-04-16 18:05:30,-17.7125,-39.2481,78.03,68,100,11.79
467,Amahai,ID,2022-04-16 18:05:31,-3.3333,128.9167,78.33,86,98,4.21
468,Haapiti,PF,2022-04-16 18:05:31,-17.5667,-149.8667,82.13,70,3,13.49
469,Huron,US,2022-04-16 18:05:32,41.1501,-82.5499,53.04,65,76,13.87
470,Huarmey,PE,2022-04-16 18:05:32,-10.0681,-78.1522,73.0,70,86,12.3
471,Durango,MX,2022-04-16 18:03:27,24.8333,-104.8333,78.13,6,98,0.51
472,Abalak,RU,2022-04-16 18:05:33,58.1286,68.5944,41.95,89,89,11.18
473,Port Moresby,PG,2022-04-16 18:05:33,-9.4431,147.1797,76.41,87,99,3.47
474,Acajutla,SV,2022-04-16 18:05:33,13.5928,-89.8275,86.81,63,50,8.32
475,Portland,US,2022-04-16 18:01:19,45.5234,-122.6762,52.16,64,20,11.01
476,Kamiiso,JP,2022-04-16 18:05:34,41.8167,140.65,39.02,79,0,5.75
477,Teshie,GH,2022-04-16 18:05:34,5.5836,-0.1072,83.53,72,100,8.3
478,Coihaique,CL,2022-04-16 18:05:34,-45.5752,-72.0662,60.75,44,0,0.0
479,Port Shepstone,ZA,2022-04-16 18:05:35,-30.7414,30.455,63.66,79,100,3.65
480,Mocuba,MZ,2022-04-16 18:05:35,-16.8392,36.9856,71.8,98,63,3.47
481,Vanimo,PG,2022-04-16 18:05:36,-2.6741,141.3028,77.63,89,70,3.36
482,Warka,PL,2022-04-16 18:05:36,51.7843,21.1909,46.27,56,90,7.29
483,Barahona,DO,2022-04-16 18:05:36,18.2085,-71.1008,85.82,66,40,16.11
484,Carutapera,BR,2022-04-16 18:05:37,-1.195,-46.02,83.05,75,96,6.13
485,Geraldton,AU,2022-04-16 18:05:37,-28.7667,114.6,66.61,77,86,9.22
486,Sisimiut,GL,2022-04-16 18:05:38,66.9395,-53.6735,22.69,48,2,6.98
487,Nanao,JP,2022-04-16 18:05:38,37.05,136.9667,39.29,69,2,1.48
488,Canaries,ES,2022-04-16 18:05:38,28.0,-15.5,69.39,68,0,23.02
489,Bambous Virieux,MU,2022-04-16 18:05:39,-20.3428,57.7575,79.05,78,75,11.5
490,Loubomo,CG,2022-04-16 18:05:39,-4.1997,12.6739,74.53,90,66,3.02
491,Borogontsy,RU,2022-04-16 18:05:40,62.6683,131.1683,11.43,98,97,3.47
492,Caluquembe,AO,2022-04-16 18:05:40,-13.7833,14.6833,61.3,91,100,2.01
493,Dubbo,AU,2022-04-16 18:05:40,-32.25,148.6167,55.53,82,0,11.5
494,Marystown,CA,2022-04-16 18:05:41,47.1666,-55.1483,45.28,69,33,16.53
495,Damoh,IN,2022-04-16 18:05:41,23.8333,79.45,89.91,12,6,2.24
496,Abha,SA,2022-04-16 18:05:42,18.2164,42.5053,66.45,45,0,0.0
497,Norman Wells,CA,2022-04-16 18:05:39,65.282,-126.8329,8.85,80,63,3.74
498,Rundu,NA,2022-04-16 18:03:44,-17.9333,19.7667,70.95,70,99,2.15
499,Moose Factory,CA,2022-04-16 18:05:42,51.2585,-80.6094,30.18,80,100,13.8
500,Marsh Harbour,BS,2022-04-16 18:06:42,26.5412,-77.0636,77.68,70,16,11.68
501,Korla,CN,2022-04-16 18:06:43,41.7597,86.1469,52.48,12,0,2.17
502,Muswellbrook,AU,2022-04-16 18:06:43,-32.2667,150.9,50.32,97,6,1.12
503,Te Anau,NZ,2022-04-16 18:04:48,-45.4167,167.7167,39.25,93,24,1.7
504,Katobu,ID,2022-04-16 18:06:44,-4.9408,122.5276,75.54,94,23,3.02
505,Yenagoa,NG,2022-04-16 18:06:44,4.9247,6.2642,80.92,81,75,5.75
506,Umea,SE,2022-04-16 18:06:44,63.8284,20.2597,37.33,81,0,3.44
507,Darhan,MN,2022-04-16 18:06:45,49.4867,105.9228,44.31,43,94,3.15
508,Ulladulla,AU,2022-04-16 18:01:48,-35.35,150.4667,54.77,91,3,4.99
509,Siddapur,IN,2022-04-16 18:06:45,14.3333,74.8833,70.84,84,64,3.83
510,Athabasca,CA,2022-04-16 18:06:46,54.7169,-113.2854,30.87,52,100,9.66
511,Rapid City,US,2022-04-16 18:05:05,44.0805,-103.231,41.41,43,20,15.01
512,Yumen,CN,2022-04-16 18:06:46,40.2833,97.2,41.23,22,7,14.03
513,Catamarca,AR,2022-04-16 18:06:46,-28.4696,-65.7852,74.59,52,5,6.62
514,Praxedis Guerrero,MX,2022-04-16 18:06:47,31.3667,-106.0167,80.06,6,100,6.31
515,Champasak,LA,2022-04-16 18:06:47,14.75,106.0,74.34,86,100,2.44
516,Roura,GF,2022-04-16 18:06:48,4.7263,-52.3274,84.11,70,75,14.97
517,Conde,BR,2022-04-16 18:03:45,-7.2597,-34.9075,87.26,66,20,11.5
518,Harper,LR,2022-04-16 18:06:48,4.375,-7.7169,80.96,79,71,8.12
519,Kokopo,PG,2022-04-16 18:06:49,-4.352,152.2633,77.74,82,98,4.34
520,Warrington,GB,2022-04-16 18:06:49,53.3925,-2.5802,67.32,61,20,8.05
521,Port Lincoln,AU,2022-04-16 18:06:49,-34.7333,135.8667,65.95,82,65,13.15
